Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Family structure,M6C,Total husband-wife families (iv),Total husband-wife families (iv),,,,,,4740.0
Family structure,M6C,  Total families of now-married couples,Total husband-wife families (iv),  Total families of now-married couples,,,,,4270.0
Family structure,M6C,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total without sons and daughters at home,,,,1600.0
Family structure,M6C,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,,,,2675.0
Family structure,M6C,      1 son or daughter,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      1 son or daughter,,,1015.0
Family structure,M6C,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,1145.0
Family structure,M6C,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,515.0
Family structure,M6C,  Total families of common-law couples,Total husband-wife families (iv),  Total families of common-law couples,,,,,460.0
Family structure,M6C,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total without sons and daughters at home,,,,360.0
Family structure,M6C,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,,,,100.0
Family structure,M6C,      1 son or daughter,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      1 son or daughter,,,55.0
Family structure,M6C,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,25.0
Family structure,M6C,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,15.0
Family structure,M6C,Total lone-parent families,Total lone-parent families,,,,,,815.0
Family structure,M6C,  Male parent,Total lone-parent families,  Male parent,,,,,105.0
Family structure,M6C,    1 son or daughter,Total lone-parent families,  Male parent,    1 son or daughter,,,,50.0
Family structure,M6C,    2 sons and/or daughters,Total lone-parent families,  Male parent,    2 sons and/or daughters,,,,30.0
Family structure,M6C,    3 or more sons and/or daughters,Total lone-parent families,  Male parent,    3 or more sons and/or daughters,,,,20.0
Family structure,M6C,  Female parent,Total lone-parent families,  Female parent,,,,,710.0
Family structure,M6C,    1 son or daughter,Total lone-parent families,  Female parent,    1 son or daughter,,,,480.0
Family structure,M6C,    2 sons and/or daughters,Total lone-parent families,  Female parent,    2 sons and/or daughters,,,,150.0
Family structure,M6C,    3 or more sons and/or daughters,Total lone-parent families,  Female parent,    3 or more sons and/or daughters,,,,85.0
Family structure,M6C,Total number never-married sons/daughters,Total number never-married sons/daughters,,,,,,6335.0
Family structure,M6C,  Under 6 years of age,Total number never-married sons/daughters,  Under 6 years of age,,,,,1505.0
Family structure,M6C,  6-14 years,Total number never-married sons/daughters,  6-14 years,,,,,2040.0
Family structure,M6C,  15-17 years,Total number never-married sons/daughters,  15-17 years,,,,,630.0
Family structure,M6C,  18-24 years,Total number never-married sons/daughters,  18-24 years,,,,,1320.0
Family structure,M6C,  25 years and over,Total number never-married sons/daughters,  25 years and over,,,,,845.0
Family structure,M6C,Average number of sons/daughters at home per family (v),Average number of sons/daughters at home per family (v),,,,,,1.1
Family structure,M6C,Total number of persons in private households,Total number of persons in private households,,,,,,22110.0
Family structure,M6C,  Number of non-family persons,Total number of persons in private households,  Number of non-family persons,,,,,5490.0
Family structure,M6C,    Living with relatives,Total number of persons in private households,  Number of non-family persons,    Living with relatives,,,,975.0
Family structure,M6C,    Living with non-relatives only,Total number of persons in private households,  Number of non-family persons,    Living with non-relatives only,,,,1715.0
Family structure,M6C,    Living alone,Total number of persons in private households,  Number of non-family persons,    Living alone,,,,2800.0
Family structure,M6C,  Number of family persons,Total number of persons in private households,  Number of family persons,,,,,16620.0
Family structure,M6C,Average number of persons per census family,Average number of persons per census family,,,,,,3.0
Family structure,M6C,Total number of persons 65 years and over,Total number of persons 65 years and over,,,,,,2665.0
Family structure,M6C,  Number of non-family persons 65 and over,Total number of persons 65 years and over,  Number of non-family persons 65 and over,,,,,1250.0
Family structure,M6C,    Living with relatives,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with relatives,,,,265.0
Family structure,M6C,    Living with non-relatives only,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with non-relatives only,,,,135.0
Family structure,M6C,    Living alone,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living alone,,,,845.0
Family structure,M6C,  Number of family persons 65 and over,Total number of persons 65 years and over,  Number of family persons 65 and over,,,,,1415.0
Family structure,M6C,Total number of economic families,Total number of economic families,,,,,,5670.0
Family structure,M6C,"   Size of economic family, 2 persons",Total number of economic families,"   Size of economic family, 2 persons",,,,,2395.0
Family structure,M6C,"   Size of economic family, 3 persons",Total number of economic families,"   Size of economic family, 3 persons",,,,,1315.0
Family structure,M6C,"   Size of economic family, 4 persons",Total number of economic families,"   Size of economic family, 4 persons",,,,,1215.0
Family structure,M6C,"   Size of economic family, 5 or more persons",Total number of economic families,"   Size of economic family, 5 or more persons",,,,,750.0
Family structure,M6C,Total number of persons in economic families,Total number of persons in economic families,,,,,,17590.0
Family structure,M6C,Average number of persons per economic family,Average number of persons per economic family,,,,,,3.1
Family structure,M6C,Total number of unattached individuals,Total number of unattached individuals,,,,,,4520.0
Family structure,M6E,Total number of private households,Total number of private households,,,,,,12295.0
Family structure,M6E,"  Size of household, 1 person",Total number of private households,"  Size of household, 1 person",,,,,2750.0
Family structure,M6E,"  Size of household, 2 persons",Total number of private households,"  Size of household, 2 persons",,,,,3155.0
Family structure,M6E,"  Size of household, 3 persons",Total number of private households,"  Size of household, 3 persons",,,,,2410.0
Family structure,M6E,"  Size of household, 4 or 5 persons",Total number of private households,"  Size of household, 4 or 5 persons",,,,,3255.0
Family structure,M6E,"  Size of household, 6 or more persons",Total number of private households,"  Size of household, 6 or more persons",,,,,730.0
Family structure,M6E,  Non-family household,Total number of private households,  Non-family household,,,,,3580.0
Family structure,M6E,    1 census family household,Total number of private households,  Non-family household,    1 census family household,,,,8300.0
Family structure,M6E,    2 or more census family household,Total number of private households,  Non-family household,    2 or more census family household,,,,415.0
Family structure,M6E,Number of persons in private households,Number of persons in private households,,,,,,35335.0
Family structure,M6E,Average number of persons per household,Average number of persons per household,,,,,,2.9
Family structure,M6E,Total number of census families,Total number of census families,,,,,,9150.0
Family structure,M6E,"   Size of census family, 2 persons",Total number of census families,"   Size of census family, 2 persons",,,,,3475.0
Family structure,M6E,"   Size of census family, 3 persons",Total number of census families,"   Size of census family, 3 persons",,,,,2435.0
Family structure,M6E,"   Size of census family, 4 persons",Total number of census families,"   Size of census family, 4 persons",,,,,2090.0
Family structure,M6E,"   Size of census family, 5 or more persons",Total number of census families,"   Size of census family, 5 or more persons",,,,,1155.0
Family structure,M6E,Total husband-wife families (iv),Total husband-wife families (iv),,,,,,7785.0
Family structure,M6E,  Total families of now-married couples,Total husband-wife families (iv),  Total families of now-married couples,,,,,7450.0
Family structure,M6E,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total without sons and daughters at home,,,,2420.0
Family structure,M6E,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,,,,5030.0
Family structure,M6E,      1 son or daughter,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      1 son or daughter,,,1985.0
Family structure,M6E,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,1930.0
Family structure,M6E,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,1120.0
Family structure,M6E,  Total families of common-law couples,Total husband-wife families (iv),  Total families of common-law couples,,,,,340.0
Family structure,M6E,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total without sons and daughters at home,,,,255.0
Family structure,M6E,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,,,,80.0
Family structure,M6E,      1 son or daughter,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      1 son or daughter,,,60.0
Family structure,M6E,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,20.0
Family structure,M6E,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,10.0
Family structure,M6E,Total lone-parent families,Total lone-parent families,,,,,,1360.0
Family structure,M6E,  Male parent,Total lone-parent families,  Male parent,,,,,200.0
Family structure,M6E,    1 son or daughter,Total lone-parent families,  Male parent,    1 son or daughter,,,,130.0
Family structure,M6E,    2 sons and/or daughters,Total lone-parent families,  Male parent,    2 sons and/or daughters,,,,40.0
Family structure,M6E,    3 or more sons and/or daughters,Total lone-parent families,  Male parent,    3 or more sons and/or daughters,,,,30.0
Family structure,M6E,  Female parent,Total lone-parent families,  Female parent,,,,,1165.0
Family structure,M6E,    1 son or daughter,Total lone-parent families,  Female parent,    1 son or daughter,,,,675.0
Family structure,M6E,    2 sons and/or daughters,Total lone-parent families,  Female parent,    2 sons and/or daughters,,,,350.0
Family structure,M6E,    3 or more sons and/or daughters,Total lone-parent families,  Female parent,    3 or more sons and/or daughters,,,,145.0
Family structure,M6E,Total number never-married sons/daughters,Total number never-married sons/daughters,,,,,,11840.0
Family structure,M6E,  Under 6 years of age,Total number never-married sons/daughters,  Under 6 years of age,,,,,2485.0
Family structure,M6E,  6-14 years,Total number never-married sons/daughters,  6-14 years,,,,,3615.0
Family structure,M6E,  15-17 years,Total number never-married sons/daughters,  15-17 years,,,,,1300.0
Family structure,M6E,  18-24 years,Total number never-married sons/daughters,  18-24 years,,,,,2805.0
Family structure,M6E,  25 years and over,Total number never-married sons/daughters,  25 years and over,,,,,1640.0
Family structure,M6E,Average number of sons/daughters at home per family (v),Average number of sons/daughters at home per family (v),,,,,,1.3
Family structure,M6E,Total number of persons in private households,Total number of persons in private households,,,,,,35335.0
Family structure,M6E,  Number of non-family persons,Total number of persons in private households,  Number of non-family persons,,,,,6555.0
Family structure,M6E,    Living with relatives,Total number of persons in private households,  Number of non-family persons,    Living with relatives,,,,2000.0
Family structure,M6E,    Living with non-relatives only,Total number of persons in private households,  Number of non-family persons,    Living with non-relatives only,,,,1810.0
Family structure,M6E,    Living alone,Total number of persons in private households,  Number of non-family persons,    Living alone,,,,2745.0
Family structure,M6E,  Number of family persons,Total number of persons in private households,  Number of family persons,,,,,28780.0
Family structure,M6E,Average number of persons per census family,Average number of persons per census family,,,,,,3.1
Family structure,M6E,Total number of persons 65 years and over,Total number of persons 65 years and over,,,,,,4290.0
Family structure,M6E,  Number of non-family persons 65 and over,Total number of persons 65 years and over,  Number of non-family persons 65 and over,,,,,1895.0
Family structure,M6E,    Living with relatives,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with relatives,,,,490.0
Family structure,M6E,    Living with non-relatives only,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with non-relatives only,,,,140.0
Family structure,M6E,    Living alone,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living alone,,,,1265.0
Family structure,M6E,  Number of family persons 65 and over,Total number of persons 65 years and over,  Number of family persons 65 and over,,,,,2395.0
Family structure,M6E,Total number of economic families,Total number of economic families,,,,,,9065.0
Family structure,M6E,"   Size of economic family, 2 persons",Total number of economic families,"   Size of economic family, 2 persons",,,,,3000.0
Family structure,M6E,"   Size of economic family, 3 persons",Total number of economic families,"   Size of economic family, 3 persons",,,,,2255.0
Family structure,M6E,"   Size of economic family, 4 persons",Total number of economic families,"   Size of economic family, 4 persons",,,,,2110.0
Family structure,M6E,"   Size of economic family, 5 or more persons",Total number of economic families,"   Size of economic family, 5 or more persons",,,,,1700.0
Family structure,M6E,Total number of persons in economic families,Total number of persons in economic families,,,,,,30775.0
Family structure,M6E,Average number of persons per economic family,Average number of persons per economic family,,,,,,3.4
Family structure,M6E,Total number of unattached individuals,Total number of unattached individuals,,,,,,4555.0
Family structure,M6G,Total number of private households,Total number of private households,,,,,,12265.0
Family structure,M6G,"  Size of household, 1 person",Total number of private households,"  Size of household, 1 person",,,,,2755.0
Family structure,M6G,"  Size of household, 2 persons",Total number of private households,"  Size of household, 2 persons",,,,,3450.0
Family structure,M6G,"  Size of household, 3 persons",Total number of private households,"  Size of household, 3 persons",,,,,2075.0
Family structure,M6G,"  Size of household, 4 or 5 persons",Total number of private households,"  Size of household, 4 or 5 persons",,,,,3100.0
Family structure,M6G,"  Size of household, 6 or more persons",Total number of private households,"  Size of household, 6 or more persons",,,,,880.0
Family structure,M6G,  Non-family household,Total number of private households,  Non-family household,,,,,4410.0
Family structure,M6G,    1 census family household,Total number of private households,  Non-family household,    1 census family household,,,,7230.0
Family structure,M6G,    2 or more census family household,Total number of private households,  Non-family household,    2 or more census family household,,,,620.0
Family structure,M6G,Number of persons in private households,Number of persons in private households,,,,,,35235.0
Family structure,M6G,Average number of persons per household,Average number of persons per household,,,,,,2.9
Family structure,M6G,Total number of census families,Total number of census families,,,,,,8500.0
Family structure,M6G,"   Size of census family, 2 persons",Total number of census families,"   Size of census family, 2 persons",,,,,3540.0
Family structure,M6G,"   Size of census family, 3 persons",Total number of census families,"   Size of census family, 3 persons",,,,,2090.0
Family structure,M6G,"   Size of census family, 4 persons",Total number of census families,"   Size of census family, 4 persons",,,,,1845.0
Family structure,M6G,"   Size of census family, 5 or more persons",Total number of census families,"   Size of census family, 5 or more persons",,,,,1030.0
Family structure,M6G,Total husband-wife families (iv),Total husband-wife families (iv),,,,,,7120.0
Family structure,M6G,  Total families of now-married couples,Total husband-wife families (iv),  Total families of now-married couples,,,,,6490.0
Family structure,M6G,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total without sons and daughters at home,,,,2280.0
Family structure,M6G,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,,,,4215.0
Family structure,M6G,      1 son or daughter,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      1 son or daughter,,,1595.0
Family structure,M6G,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,1615.0
Family structure,M6G,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,1000.0
Family structure,M6G,  Total families of common-law couples,Total husband-wife families (iv),  Total families of common-law couples,,,,,625.0
Family structure,M6G,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total without sons and daughters at home,,,,450.0
Family structure,M6G,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,,,,180.0
Family structure,M6G,      1 son or daughter,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      1 son or daughter,,,125.0
Family structure,M6G,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,50.0
Family structure,M6G,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,10.0
Family structure,M6G,Total lone-parent families,Total lone-parent families,,,,,,1385.0
Family structure,M6G,  Male parent,Total lone-parent families,  Male parent,,,,,255.0
Family structure,M6G,    1 son or daughter,Total lone-parent families,  Male parent,    1 son or daughter,,,,150.0
Family structure,M6G,    2 sons and/or daughters,Total lone-parent families,  Male parent,    2 sons and/or daughters,,,,60.0
Family structure,M6G,    3 or more sons and/or daughters,Total lone-parent families,  Male parent,    3 or more sons and/or daughters,,,,45.0
Family structure,M6G,  Female parent,Total lone-parent families,  Female parent,,,,,1130.0
Family structure,M6G,    1 son or daughter,Total lone-parent families,  Female parent,    1 son or daughter,,,,660.0
Family structure,M6G,    2 sons and/or daughters,Total lone-parent families,  Female parent,    2 sons and/or daughters,,,,310.0
Family structure,M6G,    3 or more sons and/or daughters,Total lone-parent families,  Female parent,    3 or more sons and/or daughters,,,,165.0
Family structure,M6G,Total number never-married sons/daughters,Total number never-married sons/daughters,,,,,,10615.0
Family structure,M6G,  Under 6 years of age,Total number never-married sons/daughters,  Under 6 years of age,,,,,2355.0
Family structure,M6G,  6-14 years,Total number never-married sons/daughters,  6-14 years,,,,,2995.0
Family structure,M6G,  15-17 years,Total number never-married sons/daughters,  15-17 years,,,,,1055.0
Family structure,M6G,  18-24 years,Total number never-married sons/daughters,  18-24 years,,,,,2585.0
Family structure,M6G,  25 years and over,Total number never-married sons/daughters,  25 years and over,,,,,1630.0
Family structure,M6G,Average number of sons/daughters at home per family (v),Average number of sons/daughters at home per family (v),,,,,,1.2
Family structure,M6G,Total number of persons in private households,Total number of persons in private households,,,,,,35235.0
Family structure,M6G,  Number of non-family persons,Total number of persons in private households,  Number of non-family persons,,,,,8995.0
Family structure,M6G,    Living with relatives,Total number of persons in private households,  Number of non-family persons,    Living with relatives,,,,2000.0
Family structure,M6G,    Living with non-relatives only,Total number of persons in private households,  Number of non-family persons,    Living with non-relatives only,,,,4235.0
Family structure,M6G,    Living alone,Total number of persons in private households,  Number of non-family persons,    Living alone,,,,2760.0
Family structure,M6G,  Number of family persons,Total number of persons in private households,  Number of family persons,,,,,26240.0
Family structure,M6G,Average number of persons per census family,Average number of persons per census family,,,,,,3.1
Family structure,M6G,Total number of persons 65 years and over,Total number of persons 65 years and over,,,,,,3280.0
Family structure,M6G,  Number of non-family persons 65 and over,Total number of persons 65 years and over,  Number of non-family persons 65 and over,,,,,1270.0
Family structure,M6G,    Living with relatives,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with relatives,,,,570.0
Family structure,M6G,    Living with non-relatives only,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with non-relatives only,,,,130.0
Family structure,M6G,    Living alone,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living alone,,,,565.0
Family structure,M6G,  Number of family persons 65 and over,Total number of persons 65 years and over,  Number of family persons 65 and over,,,,,2015.0
Family structure,M6G,Total number of economic families,Total number of economic families,,,,,,8335.0
Family structure,M6G,"   Size of economic family, 2 persons",Total number of economic families,"   Size of economic family, 2 persons",,,,,3145.0
Family structure,M6G,"   Size of economic family, 3 persons",Total number of economic families,"   Size of economic family, 3 persons",,,,,1725.0
Family structure,M6G,"   Size of economic family, 4 persons",Total number of economic families,"   Size of economic family, 4 persons",,,,,1710.0
Family structure,M6G,"   Size of economic family, 5 or more persons",Total number of economic families,"   Size of economic family, 5 or more persons",,,,,1745.0
Family structure,M6G,Total number of persons in economic families,Total number of persons in economic families,,,,,,28240.0
Family structure,M6G,Average number of persons per economic family,Average number of persons per economic family,,,,,,3.4
Family structure,M6G,Total number of unattached individuals,Total number of unattached individuals,,,,,,6990.0
Family structure,M6H,Total number of private households,Total number of private households,,,,,,15340.0
Family structure,M6H,"  Size of household, 1 person",Total number of private households,"  Size of household, 1 person",,,,,3150.0
Family structure,M6H,"  Size of household, 2 persons",Total number of private households,"  Size of household, 2 persons",,,,,3795.0
Family structure,M6H,"  Size of household, 3 persons",Total number of private households,"  Size of household, 3 persons",,,,,3015.0
Family structure,M6H,"  Size of household, 4 or 5 persons",Total number of private households,"  Size of household, 4 or 5 persons",,,,,4150.0
Family structure,M6H,"  Size of household, 6 or more persons",Total number of private households,"  Size of household, 6 or more persons",,,,,1230.0
Family structure,M6H,  Non-family household,Total number of private households,  Non-family household,,,,,4645.0
Family structure,M6H,    1 census family household,Total number of private households,  Non-family household,    1 census family household,,,,9970.0
Family structure,M6H,    2 or more census family household,Total number of private households,  Non-family household,    2 or more census family household,,,,725.0
Family structure,M6H,Number of persons in private households,Number of persons in private households,,,,,,45840.0
Family structure,M6H,Average number of persons per household,Average number of persons per household,,,,,,3.0
Family structure,M6H,Total number of census families,Total number of census families,,,,,,11445.0
Family structure,M6H,"   Size of census family, 2 persons",Total number of census families,"   Size of census family, 2 persons",,,,,4365.0
Family structure,M6H,"   Size of census family, 3 persons",Total number of census families,"   Size of census family, 3 persons",,,,,2930.0
Family structure,M6H,"   Size of census family, 4 persons",Total number of census families,"   Size of census family, 4 persons",,,,,2600.0
Family structure,M6H,"   Size of census family, 5 or more persons",Total number of census families,"   Size of census family, 5 or more persons",,,,,1555.0
Family structure,M6H,Total husband-wife families (iv),Total husband-wife families (iv),,,,,,9745.0
Family structure,M6H,  Total families of now-married couples,Total husband-wife families (iv),  Total families of now-married couples,,,,,9065.0
Family structure,M6H,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total without sons and daughters at home,,,,2810.0
Family structure,M6H,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,,,,6255.0
Family structure,M6H,      1 son or daughter,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      1 son or daughter,,,2385.0
Family structure,M6H,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,2415.0
Family structure,M6H,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,1450.0
Family structure,M6H,  Total families of common-law couples,Total husband-wife families (iv),  Total families of common-law couples,,,,,685.0
Family structure,M6H,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total without sons and daughters at home,,,,485.0
Family structure,M6H,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,,,,205.0
Family structure,M6H,      1 son or daughter,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      1 son or daughter,,,130.0
Family structure,M6H,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,50.0
Family structure,M6H,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,25.0
Family structure,M6H,Total lone-parent families,Total lone-parent families,,,,,,1700.0
Family structure,M6H,  Male parent,Total lone-parent families,  Male parent,,,,,360.0
Family structure,M6H,    1 son or daughter,Total lone-parent families,  Male parent,    1 son or daughter,,,,240.0
Family structure,M6H,    2 sons and/or daughters,Total lone-parent families,  Male parent,    2 sons and/or daughters,,,,75.0
Family structure,M6H,    3 or more sons and/or daughters,Total lone-parent families,  Male parent,    3 or more sons and/or daughters,,,,40.0
Family structure,M6H,  Female parent,Total lone-parent families,  Female parent,,,,,1340.0
Family structure,M6H,    1 son or daughter,Total lone-parent families,  Female parent,    1 son or daughter,,,,830.0
Family structure,M6H,    2 sons and/or daughters,Total lone-parent families,  Female parent,    2 sons and/or daughters,,,,340.0
Family structure,M6H,    3 or more sons and/or daughters,Total lone-parent families,  Female parent,    3 or more sons and/or daughters,,,,175.0
Family structure,M6H,Total number never-married sons/daughters,Total number never-married sons/daughters,,,,,,15005.0
Family structure,M6H,  Under 6 years of age,Total number never-married sons/daughters,  Under 6 years of age,,,,,3355.0
Family structure,M6H,  6-14 years,Total number never-married sons/daughters,  6-14 years,,,,,4905.0
Family structure,M6H,  15-17 years,Total number never-married sons/daughters,  15-17 years,,,,,1680.0
Family structure,M6H,  18-24 years,Total number never-married sons/daughters,  18-24 years,,,,,3225.0
Family structure,M6H,  25 years and over,Total number never-married sons/daughters,  25 years and over,,,,,1845.0
Family structure,M6H,Average number of sons/daughters at home per family (v),Average number of sons/daughters at home per family (v),,,,,,1.3
Family structure,M6H,Total number of persons in private households,Total number of persons in private households,,,,,,45840.0
Family structure,M6H,  Number of non-family persons,Total number of persons in private households,  Number of non-family persons,,,,,9640.0
Family structure,M6H,    Living with relatives,Total number of persons in private households,  Number of non-family persons,    Living with relatives,,,,2870.0
Family structure,M6H,    Living with non-relatives only,Total number of persons in private households,  Number of non-family persons,    Living with non-relatives only,,,,3615.0
Family structure,M6H,    Living alone,Total number of persons in private households,  Number of non-family persons,    Living alone,,,,3155.0
Family structure,M6H,  Number of family persons,Total number of persons in private households,  Number of family persons,,,,,36200.0
Family structure,M6H,Average number of persons per census family,Average number of persons per census family,,,,,,3.2
Family structure,M6H,Total number of persons 65 years and over,Total number of persons 65 years and over,,,,,,3985.0
Family structure,M6H,  Number of non-family persons 65 and over,Total number of persons 65 years and over,  Number of non-family persons 65 and over,,,,,1515.0
Family structure,M6H,    Living with relatives,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with relatives,,,,620.0
Family structure,M6H,    Living with non-relatives only,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with non-relatives only,,,,280.0
Family structure,M6H,    Living alone,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living alone,,,,610.0
Family structure,M6H,  Number of family persons 65 and over,Total number of persons 65 years and over,  Number of family persons 65 and over,,,,,2475.0
Family structure,M6H,Total number of economic families,Total number of economic families,,,,,,11340.0
Family structure,M6H,"   Size of economic family, 2 persons",Total number of economic families,"   Size of economic family, 2 persons",,,,,3670.0
Family structure,M6H,"   Size of economic family, 3 persons",Total number of economic families,"   Size of economic family, 3 persons",,,,,2755.0
Family structure,M6H,"   Size of economic family, 4 persons",Total number of economic families,"   Size of economic family, 4 persons",,,,,2525.0
Family structure,M6H,"   Size of economic family, 5 or more persons",Total number of economic families,"   Size of economic family, 5 or more persons",,,,,2390.0
Family structure,M6H,Total number of persons in economic families,Total number of persons in economic families,,,,,,39065.0
Family structure,M6H,Average number of persons per economic family,Average number of persons per economic family,,,,,,3.4
Family structure,M6H,Total number of unattached individuals,Total number of unattached individuals,,,,,,6770.0
Family structure,M6J,Total number of private households,Total number of private households,,,,,,9395.0
Family structure,M6J,"  Size of household, 1 person",Total number of private households,"  Size of household, 1 person",,,,,1640.0
Family structure,M6J,"  Size of household, 2 persons",Total number of private households,"  Size of household, 2 persons",,,,,2515.0
Family structure,M6J,"  Size of household, 3 persons",Total number of private households,"  Size of household, 3 persons",,,,,1855.0
Family structure,M6J,"  Size of household, 4 or 5 persons",Total number of private households,"  Size of household, 4 or 5 persons",,,,,2550.0
Family structure,M6J,"  Size of household, 6 or more persons",Total number of private households,"  Size of household, 6 or more persons",,,,,830.0
Family structure,M6J,  Non-family household,Total number of private households,  Non-family household,,,,,2805.0
Family structure,M6J,    1 census family household,Total number of private households,  Non-family household,    1 census family household,,,,5930.0
Family structure,M6J,    2 or more census family household,Total number of private households,  Non-family household,    2 or more census family household,,,,660.0
Family structure,M6J,Number of persons in private households,Number of persons in private households,,,,,,28925.0
Family structure,M6J,Average number of persons per household,Average number of persons per household,,,,,,3.1
Family structure,M6J,Total number of census families,Total number of census families,,,,,,7280.0
Family structure,M6J,"   Size of census family, 2 persons",Total number of census families,"   Size of census family, 2 persons",,,,,2950.0
Family structure,M6J,"   Size of census family, 3 persons",Total number of census families,"   Size of census family, 3 persons",,,,,1875.0
Family structure,M6J,"   Size of census family, 4 persons",Total number of census families,"   Size of census family, 4 persons",,,,,1555.0
Family structure,M6J,"   Size of census family, 5 or more persons",Total number of census families,"   Size of census family, 5 or more persons",,,,,905.0
Family structure,M6J,Total husband-wife families (iv),Total husband-wife families (iv),,,,,,6205.0
Family structure,M6J,  Total families of now-married couples,Total husband-wife families (iv),  Total families of now-married couples,,,,,5825.0
Family structure,M6J,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total without sons and daughters at home,,,,1990.0
