Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Age and gender,M8W,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,740.0
Age and gender,M8X,Total population (i),Total population (i),,,,,,8175.0
Age and gender,M8X,"  Male, Total",Total population (i),"  Male, Total",,,,,3910.0
Age and gender,M8X,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,255.0
Age and gender,M8X,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,265.0
Age and gender,M8X,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,210.0
Age and gender,M8X,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,195.0
Age and gender,M8X,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,190.0
Age and gender,M8X,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,290.0
Age and gender,M8X,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,305.0
Age and gender,M8X,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,335.0
Age and gender,M8X,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,315.0
Age and gender,M8X,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,290.0
Age and gender,M8X,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,270.0
Age and gender,M8X,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,230.0
Age and gender,M8X,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,205.0
Age and gender,M8X,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,360.0
Age and gender,M8X,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,200.0
Age and gender,M8X,"   Female, total",Total population (i),"   Female, total",,,,,4265.0
Age and gender,M8X,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,150.0
Age and gender,M8X,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,230.0
Age and gender,M8X,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,220.0
Age and gender,M8X,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,185.0
Age and gender,M8X,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,265.0
Age and gender,M8X,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,225.0
Age and gender,M8X,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,320.0
Age and gender,M8X,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,375.0
Age and gender,M8X,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,405.0
Age and gender,M8X,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,325.0
Age and gender,M8X,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,195.0
Age and gender,M8X,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,240.0
Age and gender,M8X,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,235.0
Age and gender,M8X,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,455.0
Age and gender,M8X,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,440.0
Age and gender,M8Y,Total population (i),Total population (i),,,,,,16965.0
Age and gender,M8Y,"  Male, Total",Total population (i),"  Male, Total",,,,,8305.0
Age and gender,M8Y,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,560.0
Age and gender,M8Y,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,385.0
Age and gender,M8Y,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,370.0
Age and gender,M8Y,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,455.0
Age and gender,M8Y,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,530.0
Age and gender,M8Y,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,795.0
Age and gender,M8Y,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,900.0
Age and gender,M8Y,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,685.0
Age and gender,M8Y,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,720.0
Age and gender,M8Y,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,340.0
Age and gender,M8Y,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,380.0
Age and gender,M8Y,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,430.0
Age and gender,M8Y,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,455.0
Age and gender,M8Y,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,825.0
Age and gender,M8Y,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,475.0
Age and gender,M8Y,"   Female, total",Total population (i),"   Female, total",,,,,8655.0
Age and gender,M8Y,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,440.0
Age and gender,M8Y,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,400.0
Age and gender,M8Y,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,365.0
Age and gender,M8Y,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,380.0
Age and gender,M8Y,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,475.0
Age and gender,M8Y,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,885.0
Age and gender,M8Y,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,770.0
Age and gender,M8Y,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,735.0
Age and gender,M8Y,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,630.0
Age and gender,M8Y,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,490.0
Age and gender,M8Y,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,475.0
Age and gender,M8Y,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,455.0
Age and gender,M8Y,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,440.0
Age and gender,M8Y,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1000.0
Age and gender,M8Y,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,710.0
Age and gender,M8Z,Total population (i),Total population (i),,,,,,12825.0
Age and gender,M8Z,"  Male, Total",Total population (i),"  Male, Total",,,,,6310.0
Age and gender,M8Z,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,300.0
Age and gender,M8Z,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,305.0
Age and gender,M8Z,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,260.0
Age and gender,M8Z,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,280.0
Age and gender,M8Z,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,480.0
Age and gender,M8Z,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,575.0
Age and gender,M8Z,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,515.0
Age and gender,M8Z,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,455.0
Age and gender,M8Z,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,395.0
Age and gender,M8Z,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,355.0
Age and gender,M8Z,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,295.0
Age and gender,M8Z,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,325.0
Age and gender,M8Z,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,480.0
Age and gender,M8Z,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,865.0
Age and gender,M8Z,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,410.0
Age and gender,M8Z,"   Female, total",Total population (i),"   Female, total",,,,,6510.0
Age and gender,M8Z,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,330.0
Age and gender,M8Z,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,260.0
Age and gender,M8Z,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,225.0
Age and gender,M8Z,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,250.0
Age and gender,M8Z,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,440.0
Age and gender,M8Z,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,525.0
Age and gender,M8Z,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,510.0
Age and gender,M8Z,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,430.0
Age and gender,M8Z,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,435.0
Age and gender,M8Z,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,375.0
Age and gender,M8Z,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,340.0
Age and gender,M8Z,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,405.0
Age and gender,M8Z,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,445.0
Age and gender,M8Z,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1050.0
Age and gender,M8Z,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,485.0
Age and gender,M9A,Total population (i),Total population (i),,,,,,28135.0
Age and gender,M9A,"  Male, Total",Total population (i),"  Male, Total",,,,,12925.0
Age and gender,M9A,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,685.0
Age and gender,M9A,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,640.0
Age and gender,M9A,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,675.0
Age and gender,M9A,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,670.0
Age and gender,M9A,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,920.0
Age and gender,M9A,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1070.0
Age and gender,M9A,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1035.0
Age and gender,M9A,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,925.0
Age and gender,M9A,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,955.0
Age and gender,M9A,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,880.0
Age and gender,M9A,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,710.0
Age and gender,M9A,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,800.0
Age and gender,M9A,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,810.0
Age and gender,M9A,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,1380.0
Age and gender,M9A,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,780.0
Age and gender,M9A,"   Female, total",Total population (i),"   Female, total",,,,,15210.0
Age and gender,M9A,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,715.0
Age and gender,M9A,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,545.0
Age and gender,M9A,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,565.0
Age and gender,M9A,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,685.0
Age and gender,M9A,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,870.0
Age and gender,M9A,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1210.0
Age and gender,M9A,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1160.0
Age and gender,M9A,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,1140.0
Age and gender,M9A,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,1135.0
Age and gender,M9A,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,975.0
Age and gender,M9A,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,910.0
Age and gender,M9A,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,795.0
Age and gender,M9A,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,1035.0
Age and gender,M9A,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1825.0
Age and gender,M9A,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,1660.0
Age and gender,M9B,Total population (i),Total population (i),,,,,,26025.0
Age and gender,M9B,"  Male, Total",Total population (i),"  Male, Total",,,,,12630.0
Age and gender,M9B,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,695.0
Age and gender,M9B,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,780.0
Age and gender,M9B,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,710.0
Age and gender,M9B,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,670.0
Age and gender,M9B,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,875.0
Age and gender,M9B,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1030.0
Age and gender,M9B,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,875.0
Age and gender,M9B,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,920.0
Age and gender,M9B,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,850.0
Age and gender,M9B,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,710.0
Age and gender,M9B,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,670.0
Age and gender,M9B,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,740.0
Age and gender,M9B,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,885.0
Age and gender,M9B,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,1570.0
Age and gender,M9B,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,655.0
Age and gender,M9B,"   Female, total",Total population (i),"   Female, total",,,,,13390.0
Age and gender,M9B,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,775.0
Age and gender,M9B,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,675.0
Age and gender,M9B,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,540.0
Age and gender,M9B,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,630.0
Age and gender,M9B,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,740.0
Age and gender,M9B,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,960.0
Age and gender,M9B,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,945.0
Age and gender,M9B,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,970.0
Age and gender,M9B,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,940.0
Age and gender,M9B,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,810.0
Age and gender,M9B,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,750.0
Age and gender,M9B,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,885.0
Age and gender,M9B,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,1065.0
Age and gender,M9B,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1805.0
Age and gender,M9B,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,895.0
Age and gender,M9C,Total population (i),Total population (i),,,,,,34355.0
Age and gender,M9C,"  Male, Total",Total population (i),"  Male, Total",,,,,16350.0
Age and gender,M9C,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,890.0
Age and gender,M9C,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,890.0
Age and gender,M9C,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,840.0
Age and gender,M9C,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,865.0
Age and gender,M9C,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,1265.0
Age and gender,M9C,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1370.0
Age and gender,M9C,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1355.0
Age and gender,M9C,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,1225.0
Age and gender,M9C,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,1185.0
Age and gender,M9C,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,925.0
Age and gender,M9C,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,985.0
Age and gender,M9C,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,1050.0
Age and gender,M9C,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,1220.0
Age and gender,M9C,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,1685.0
Age and gender,M9C,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,600.0
Age and gender,M9C,"   Female, total",Total population (i),"   Female, total",,,,,18005.0
Age and gender,M9C,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,670.0
Age and gender,M9C,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,895.0
Age and gender,M9C,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,850.0
Age and gender,M9C,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,925.0
Age and gender,M9C,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,1310.0
Age and gender,M9C,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1325.0
Age and gender,M9C,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1385.0
Age and gender,M9C,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,1320.0
Age and gender,M9C,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,1290.0
Age and gender,M9C,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,1190.0
Age and gender,M9C,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,1130.0
Age and gender,M9C,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,1405.0
Age and gender,M9C,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,1470.0
Age and gender,M9C,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1940.0
Age and gender,M9C,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,905.0
Age and gender,M9L,Total population (i),Total population (i),,,,,,11755.0
Age and gender,M9L,"  Male, Total",Total population (i),"  Male, Total",,,,,5880.0
Age and gender,M9L,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,440.0
Age and gender,M9L,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,285.0
Age and gender,M9L,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,290.0
Age and gender,M9L,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,480.0
Age and gender,M9L,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,730.0
Age and gender,M9L,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,630.0
Age and gender,M9L,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,420.0
Age and gender,M9L,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,295.0
Age and gender,M9L,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,290.0
Age and gender,M9L,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,295.0
Age and gender,M9L,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,425.0
Age and gender,M9L,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,440.0
Age and gender,M9L,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,445.0
Age and gender,M9L,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,310.0
Age and gender,M9L,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,105.0
Age and gender,M9L,"   Female, total",Total population (i),"   Female, total",,,,,5875.0
Age and gender,M9L,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,290.0
Age and gender,M9L,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,390.0
Age and gender,M9L,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,340.0
Age and gender,M9L,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,520.0
Age and gender,M9L,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,605.0
Age and gender,M9L,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,525.0
Age and gender,M9L,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,475.0
Age and gender,M9L,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,360.0
Age and gender,M9L,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,390.0
Age and gender,M9L,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,425.0
Age and gender,M9L,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,395.0
Age and gender,M9L,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,435.0
Age and gender,M9L,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,240.0
Age and gender,M9L,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,315.0
Age and gender,M9L,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,175.0
Age and gender,M9M,Total population (i),Total population (i),,,,,,18970.0
Age and gender,M9M,"  Male, Total",Total population (i),"  Male, Total",,,,,9535.0
Age and gender,M9M,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,750.0
Age and gender,M9M,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,575.0
Age and gender,M9M,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,600.0
Age and gender,M9M,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,795.0
Age and gender,M9M,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,815.0
Age and gender,M9M,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1080.0
Age and gender,M9M,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,950.0
Age and gender,M9M,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,645.0
Age and gender,M9M,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,605.0
Age and gender,M9M,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,475.0
Age and gender,M9M,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,475.0
Age and gender,M9M,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,565.0
Age and gender,M9M,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,480.0
Age and gender,M9M,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,540.0
Age and gender,M9M,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,180.0
Age and gender,M9M,"   Female, total",Total population (i),"   Female, total",,,,,9440.0
Age and gender,M9M,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,725.0
Age and gender,M9M,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,575.0
Age and gender,M9M,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,530.0
Age and gender,M9M,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,695.0
Age and gender,M9M,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,1005.0
Age and gender,M9M,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,975.0
Age and gender,M9M,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,700.0
Age and gender,M9M,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,660.0
Age and gender,M9M,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,610.0
Age and gender,M9M,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,500.0
Age and gender,M9M,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,615.0
Age and gender,M9M,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,490.0
Age and gender,M9M,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,455.0
Age and gender,M9M,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,590.0
Age and gender,M9M,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,315.0
Age and gender,M9N,Total population (i),Total population (i),,,,,,19990.0
Age and gender,M9N,"  Male, Total",Total population (i),"  Male, Total",,,,,9550.0
Age and gender,M9N,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,695.0
Age and gender,M9N,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,520.0
Age and gender,M9N,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,435.0
Age and gender,M9N,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,550.0
Age and gender,M9N,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,590.0
Age and gender,M9N,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1105.0
Age and gender,M9N,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1030.0
Age and gender,M9N,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,900.0
Age and gender,M9N,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,700.0
Age and gender,M9N,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,490.0
Age and gender,M9N,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,480.0
Age and gender,M9N,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,510.0
Age and gender,M9N,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,500.0
